universalmessageid,socialnetwork,senderuserid,senderscreenname,senderlistedname,senderprofileimgurl,senderprofilelink,senderfollowerscount,senderinfluencerscore,senderage,sendergender,originalauthor,originalauthorprofilelink,title,message,messagetype,createdtime,language,languagecode,countrycode,mediatypelist,permalink,domain,retweets,tweetgenerator,favorites,receiverid,receiverscreenname,assignedby,assignedto,spam,status,intellocation,priority,starrating,sentiment,reviewsource,experiencescoremessagelevel,clientqueues,partnerqueues,clientcustomprops,partnercustomprops,customtags,actiontime,geotarget,postid,associatedcases,location,country,state,city,latitude,longitude,senderemail,v55,campaignname,year,TwitterHandle,TwitterHandleCustomerService,Cik,Gvkey
TWITTER_2_1059977735861297152,TWITTER,15585350,univmiami,University of Miami,https://pbs.twimg.com/profile_images/960979034699124737/zzauYKZ6_normal.jpg,,99499,0,0,,,,,"Commute by paddle board or Kayak? If we donât find a solution for sea-level rise, weâll have to get creative on ways to get around. #NatGeoOnCampus visits the U on Nov 9-10 to explore solutions to the critical issues facing the planet. bit.ly/2REXC13 #NatGeoUnivmiami https://t.co/hnQhSvjAFd",Twitter Update,16:00.3,,,US,PHOTO,https://twitter.com/univmiami/status/1059977735861297152,twitter.com,1,TweetDeck,8,,,,,FALSE,,,,,NEUTRAL,,,,,,,,16:00.3,,,,"Coral Gables, Florida, United States",United States,,,25.721491,-80.268379,,Twitter Update,,2018,KAYAK,http://kayak.com/support,1312928,186473
TWITTER_2_1059979004701216769,TWITTER,8.91E+17,sportsphoto7,sportsphotography,https://twitter.com/sportsphoto7/profile_image?size=original,,0,0,0,,,,,photo on Shutterstock: shutterstock.com/pic-481401589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWITTER_2_1059979293940342784,TWITTER,2802270062,matadornews,Matador News,https://pbs.twimg.com/profile_images/1179113148273459200/E28o-6L6_normal.jpg,,462,0,0,,,,,George Clooney is auctioning off his Harley Davidson motorcycle to support the Home for Our Troops organization. All of the proceeds will help build homes for post 9-11 veterans who have been severely injured. #ClooneyMotorcycle (Photo: REX / Shutterstock) pic.twitter.com/A0A5VHbXew,Twitter Update,22:11.8,,,US,PHOTO,https://twitter.com/matanewscast/status/1059979293940342784,twitter.com,0,Twitter Web Client,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,22:11.8,,,,"Northridge, California, United States",United States,,,34.22834,-118.53675,,Twitter Update,,2018,Shutterstock,,1549346,3382
TWITTER_2_1059982910533656582,TWITTER,2704293301,Green_Deals22,Green Deals,https://pbs.twimg.com/profile_images/495941421510053888/R2vs4IE__normal.png,,363,0,0,,,,,Just saw this on eBay >> #3681 #motivation #deal NEW HURRICANE SANTEE 116 SPORT KAYAK LIGHTWEIGHT *L... rover.ebay.com/rover/1/711-53â¦,Twitter Update,36:34.1,,,US,LINK,https://twitter.com/Green_Deals22/status/1059982910533656582,twitter.com,0,autotweets45,0,,,,,FALSE,,,,,POSITIVE,,,,,,,,36:34.1,,,,United States,United States,,,39.759998,-98.5,,Twitter Update,,2018,KAYAK,http://kayak.com/support,1312928,186473
TWITTER_2_1059986534479347712,TWITTER,1.05E+18,WiseRescue,Wise Animal Rescue,https://pbs.twimg.com/profile_images/1106218077392388097/AeoTgQxk_normal.png,,129,0,0,,,,,Come meet our four-legged friends in need of a home at #PetSmart in #RockawayNJ this Sat 11/10 from 11am-2pm.  You could meet your new best friend! pic.twitter.com/bmQR7GN1qo,Twitter Update,50:58.1,,,US,PHOTO,https://twitter.com/WiseRescue/status/1059986534479347712,twitter.com,1,Twitter Web Client,1,,,,,FALSE,,,,,NEUTRAL,,,,,,,,50:58.1,,,,"New Jersey, United States",United States,,,40.167061,-74.49987,,Twitter Update,,2018,PetSmart,,863157,28648
TWITTER_2_1059988560525344769,TWITTER,135962772,FoodLogistics,Food Logistics,https://pbs.twimg.com/profile_images/1397627573618806790/GU3YTuOd_normal.jpg,,13313,0,0,,,,,Sysco Misses Earnings Target,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWITTER_2_1059989208331370498,TWITTER,62642382,JeanPiersanti,Jean Olson Piersanti,https://pbs.twimg.com/profile_images/378800000084524264/552c665185c181997b7831500a5c9857_normal.jpeg,,189,0,0,F,,,,Dollar Tree DIY - Cozy #youtube #beautyandthestamper #dollartree #diy #crafts instagram.com/p/Bp3JIhbB80T/â¦,Twitter Update,01:35.6,,,US,LINK,https://twitter.com/JeanPiersanti/status/1059989208331370498,twitter.com,0,Instagram,0,,,,,FALSE,,,,,POSITIVE,,,,,,,,01:35.6,,,,"Phoenix, Arizona, United States",United States,,,33.44838,-112.07404,,Twitter Update,,2018,DollarTree,,935703,31587
TWITTER_2_1059989575685287937,TWITTER,4019715676,KayakingFacts,Kayaking Facts,https://pbs.twimg.com/profile_images/657309389511118848/aJEBZO6F_normal.jpg,,3699,0,0,,,,,Paddle Your Own Kayak - The most comprehensive report on #kayaking you will ever read! bit.ly/kayakingguide,Twitter Update,03:03.2,,,US,LINK,https://twitter.com/KayakingFacts/status/1059989575685287937,twitter.com,0,TongueApp,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,03:03.2,,,,"Los Angeles, California, United States",United States,,,34.052231,-118.24368,,Twitter Update,,2018,KAYAK,http://kayak.com/support,1312928,186473
TWITTER_2_1059991336424824832,TWITTER,28756492,blakcirclegirl,BlakCircleGirl,https://pbs.twimg.com/profile_images/709771518981464069/kK69pr7Q_normal.jpg,,1640,0,0,F,,,,"Little Girly, Little Goth buff.ly/2OA3NGz
RedBubble: buff.ly/2Obsnx1
CafePress:
buff.ly/2ObFzlJ
buff.ly/2Qxiwyl
Zazzle:
buff.ly/2OeUWKk
Society6: 
buff.ly/2O9rCF0
ArtsAdd:
buff.ly/2Qxix5n 
#Amazon & #3dRose ""BlakCircleGirl""! https://t.co/hbVIFiHuX6",Twitter Update,10:02.9,,,US,"PHOTO,PHOTO",https://twitter.com/blakcirclegirl/status/1059991336424824832,twitter.com,0,Buffer,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,10:02.9,,,,"California, United States",United States,,,37.250221,-119.75126,,Twitter Update,,2018,cafepress,cafepress,1117733,188855
TWITTER_2_1059991804160946177,TWITTER,9.49E+17,registrarjourn,Registrar Journal,https://twitter.com/registrarjourn/profile_image?size=original,,0,0,0,,,,,ValuEngine Upgrades NutriSystem $NTRI to Sell zpr.io/6C9RQ,Twitter Update,11:54.5,,,US,LINK,https://twitter.com/registrarjourn/status/1059991804160946177,twitter.com,0,Zapier.com,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,11:54.5,,,,United States,United States,,,39.759998,-98.5,,Twitter Update,,2018,Nutrisystem,Nutrisystem,1096376,31227
TWITTER_2_1059994485873090561,TWITTER,3416630713,AmandaMcnearney,Amanda,https://pbs.twimg.com/profile_images/1034640289749762050/fl6E6LH1_normal.jpg,,175,0,0,,,,,"Hallow logs & stumps in the woods made for: kayak, bed car, stool, & surf board! #natureprek #imaginations pic.twitter.com/2yTEM4zLPU",Twitter Update,22:33.8,,,US,"PHOTO,PHOTO,PHOTO,PHOTO",https://twitter.com/AmandaMcnearney/status/1059994485873090561,twitter.com,0,Twitter for iPhone,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,22:33.8,,,,"Prior Lake, Minnesota, United States",United States,,,44.713299,-93.422729,,Twitter Update,,2018,KAYAK,http://kayak.com/support,1312928,186473
TWITTER_2_1059994869781815296,TWITTER,39274035,Mushu84,â¨Basement Petâ¨,https://pbs.twimg.com/profile_images/459866718832050176/qqpv0Fim_normal.jpeg,,1005,0,0,F,,,,$9.26 for NY Strip steaks at Safeway.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWITTER_2_1059995006939860992,TWITTER,314088300,Kardinal_84,Rudy T,https://pbs.twimg.com/profile_images/563490598091374592/yxSlEE7P_normal.jpeg,,106,0,0,,,,,WOW!  An AWESOME Deal!  Go check these fish catching machines out at Alaska Raft & Kayak!!!! facebook.com/AlaskaKayakFisâ¦,Twitter Update,24:38.1,,,US,LINK,https://twitter.com/Kardinal_84/status/1059995006939860992,twitter.com,0,Facebook,0,,,,,FALSE,,,,,POSITIVE,,,,,,,,24:38.1,,,,"Anchorage, Alaska, United States",United States,,,61.21806,-149.90028,,Twitter Update,,2018,KAYAK,http://kayak.com/support,1312928,186473
TWITTER_2_1059995134505422848,TWITTER,94749948,KissesForUsAll,ââ¿ââââ¶!â,https://pbs.twimg.com/profile_images/1456872600672612355/JRuLgL3R_normal.jpg,,11191,0,0,,,,,Everything Is Just $1 At DollarTree! shareasale.com/u.cfm?d=434929â¦ #ad #deals #sales #holiday #stockingstuffers #giftideas https://t.co/aVoU9doiii,Twitter Update,25:08.5,,,US,PHOTO,https://twitter.com/KissesForUsAll/status/1059995134505422848,twitter.com,0,Twitter Web Client,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,25:08.5,,,,"Ohio, United States",United States,,,40.25034,-83.000183,,Twitter Update,,2018,DollarTree,,935703,31587
TWITTER_2_1059995635481489408,TWITTER,9.49E+17,registrarjourn,Registrar Journal,https://twitter.com/registrarjourn/profile_image?size=original,,0,0,0,,,,,Brookstone Capital Management Sells 971 Shares of Home Depot Inc $HD zpr.io/6rj8N,Twitter Update,27:07.9,,,US,LINK,https://twitter.com/registrarjourn/status/1059995635481489408,twitter.com,0,Zapier.com,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,27:07.9,,,,United States,United States,,,39.759998,-98.5,,Twitter Update,,2018,Brookstone,,830134,27991
TWITTER_2_1059996619876241409,TWITTER,16881163,trainright,CTS,https://pbs.twimg.com/profile_images/894959605062672384/VpBRfG6O_normal.jpg,,19336,0,0,,,,,"Do you feel like trying to throw down the fastest time at the #FigFondo this year? Come give it your best shot, the fastest overall male and female are going to win a kayak from Evoke Paddlesports! 

Sign up here >> buff.ly/2OObPf8 https://t.co/Mh3theSTaQ",Twitter Update,31:02.6,,,US,PHOTO,https://twitter.com/trainright/status/1059996619876241409,twitter.com,1,Buffer,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,31:02.6,,,,"Colorado Springs, Colorado, United States",United States,,,38.833881,-104.82136,,Twitter Update,,2018,KAYAK,http://kayak.com/support,1312928,186473
TWITTER_2_1059998186083778560,TWITTER,241334342,fantasysite,Fantasy Art: The Gifts,https://pbs.twimg.com/profile_images/440978705108590592/XkJPwAVM_normal.jpeg,,31832,0,0,,,,,"""Ad:"" $avings HSN CIRCLE TECHNIBOND 14K GOLD CLAD STERLING SILVER BRACELET * 7 1/4"" x 3/4"" rover.ebay.com/rover/1/711-53â¦ #jewelry #bracelet https://t.co/hhAOyjun8z",Twitter Update,37:16.0,,,US,PHOTO,https://twitter.com/fantasysite/status/1059998186083778560,twitter.com,0,dlvr.it,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,37:16.0,,,,United States,United States,,,39.759998,-98.5,,Twitter Update,,2018,HSN,HSN,1434729,180402
TWITTER_2_1059999080905084933,TWITTER,9.72E+17,The_CasualSmart,The Casual Smart,https://twitter.com/The_CasualSmart/profile_image?size=original,,0,0,0,,,,,"BMO Capital Maintained Sysco $SYY As a ""Outperform""; They Now Have a Price Target Of $79 cardinalweekly.com/bmo-capital-maâ¦",Twitter Update,40:49.4,,,US,LINK,https://twitter.com/The_CasualSmart/status/1059999080905084933,twitter.com,0,The_CasualSmart,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,40:49.4,,,,United States,United States,,,39.759998,-98.5,,Twitter Update,,2018,Sysco,SYSCOSOFTWARE,96021,10247
TWITTER_2_1059999395830059008,TWITTER,241334342,fantasysite,Fantasy Art: The Gifts,https://pbs.twimg.com/profile_images/440978705108590592/XkJPwAVM_normal.jpeg,,31832,0,0,,,,,"""Ad:"" SET OF 3 QVC/HSN DESIGNER STERLING 1/2ct AMETHYST PERIDOT GARNET STACKING RINGS rover.ebay.com/rover/1/711-53â¦ #amethyst #jewelry https://t.co/xhjtwCoyI9",Twitter Update,42:04.5,,,US,PHOTO,https://twitter.com/fantasysite/status/1059999395830059008,twitter.com,0,dlvr.it,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,42:04.5,,,,United States,United States,,,39.759998,-98.5,,Twitter Update,,2018,HSN,HSN,1434729,180402
TWITTER_2_1060003474279161856,TWITTER,1.00E+18,BowieKn1fe,John Bowman,https://twitter.com/BowieKn1fe/profile_image?size=original,,0,0,0,,,,,Cabelas: Knives of Alaska Muskrat/Cub Bear Combo Zoom | Knives | Pinterest | Knives and Bears,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWITTER_2_1060003846162853888,TWITTER,1631895253,MSUBobcatsMBB,Montana State Menâs Basketball,https://pbs.twimg.com/profile_images/878353693317320705/4alK9lbx_normal.jpg,,6983,0,0,,,,,"Half: Utah State 50, Bobcats 34. Aggies shot 50% in the first 20 minutes in #TheBrick. Hall and Frey each with 7 points, Haruna with a team-high 3 rebounds.",Twitter Update,59:45.5,,,US,,https://twitter.com/MSUBobcatsMBB/status/1060003846162853888,twitter.com,1,TweetDeck,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,59:45.5,,,,"Bozeman, Montana, United States",United States,,,45.679649,-111.03856,,Twitter Update,,2018,brick_ltd,TheBrick,,160894
TWITTER_2_1060004597379489792,TWITTER,712125241,viki_jaelulu,Guluuuuuu,https://pbs.twimg.com/profile_images/1001714733718933505/6bI05K0y_normal.jpg,,154,0,20,F,,,,Final Hours! 15% Off Beauty @ Belk + 3% Cash Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWITTER_2_1060004675192320000,TWITTER,4019715676,KayakingFacts,Kayaking Facts,https://pbs.twimg.com/profile_images/657309389511118848/aJEBZO6F_normal.jpg,,3699,0,0,,,,,"The kayak's stealth capabilities, allowed for the hunter to sneak up behind animals on the shoreline, and successfully catch their prey.",Twitter Update,03:03.2,,,US,,https://twitter.com/KayakingFacts/status/1060004675192320000,twitter.com,0,TongueApp,0,,,,,FALSE,,,,,POSITIVE,,,,,,,,03:03.2,,,,"Los Angeles, California, United States",United States,,,34.052231,-118.24368,,Twitter Update,,2018,KAYAK,http://kayak.com/support,1312928,186473
TWITTER_2_1060005334104793089,TWITTER,2580235808,ITNebraska,IT Jobs Nebraska,https://pbs.twimg.com/profile_images/480299607855857665/VxPEknTd_normal.png,,111,0,0,,,,,"IT Audit Manager: The Albertsons Companies includes over 2,000 grocery and drug stores (banners include Safeway, Vons, Pavilions, Albertsons, Jewel-Osco, Shawâs, Market Street and growing!), distribution facilities and manufacturing plants across 34â¦ j.obs.link/QqdKJ4 https://t.co/DxrPM78z00",Twitter Update,05:40.3,,,US,PHOTO,https://twitter.com/ITNebraska/status/1060005334104793089,twitter.com,0,dlvr.it,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,05:40.3,,,,"Nebraska, United States",United States,,,41.500278,-99.750671,,Twitter Update,,2018,Safeway,,86144,9359
TWITTER_2_1060005550677733376,TWITTER,9.40E+17,handmade_mbella,Handmade By Mari-Bella,https://twitter.com/handmade_mbella/profile_image?size=original,,0,0,0,,,,,#doorswag #christmas #diy #dollartree #familydollar #creative #artsandcraft #project pic.twitter.com/h3EnJHJEo7,Twitter Update,06:31.9,,,US,PHOTO,https://twitter.com/handmade_mbella/status/1060005550677733376,twitter.com,0,Twitter for iPhone,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,06:31.9,,,,"Pasadena, Texas, United States",United States,,,29.691059,-95.209099,,Twitter Update,,2018,DollarTree,,935703,31587
TWITTER_2_1060006015402414081,TWITTER,9.40E+17,handmade_mbella,Handmade By Mari-Bella,https://twitter.com/handmade_mbella/profile_image?size=original,,0,0,0,,,,,#christmas #wreath #diy #familydollar #dollartree #fun #artsandcraft #creative #project pic.twitter.com/ufcOYxRb40,Twitter Update,08:22.7,,,US,PHOTO,https://twitter.com/handmade_mbella/status/1060006015402414081,twitter.com,0,Twitter for iPhone,0,,,,,FALSE,,,,,POSITIVE,,,,,,,,08:22.7,,,,"Pasadena, Texas, United States",United States,,,29.691059,-95.209099,,Twitter Update,,2018,DollarTree,,935703,31587
TWITTER_2_1060006665456701441,TWITTER,9.40E+17,handmade_mbella,Handmade By Mari-Bella,https://twitter.com/handmade_mbella/profile_image?size=original,,0,0,0,,,,,#diy #dollartree #centerpiece #Christmas #artsandcrafts #creative pic.twitter.com/pvQF9pQVf6,Twitter Update,10:57.7,,,US,"PHOTO,PHOTO",https://twitter.com/handmade_mbella/status/1060006665456701441,twitter.com,0,Twitter for iPhone,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,10:57.7,,,,"Pasadena, Texas, United States",United States,,,29.691059,-95.209099,,Twitter Update,,2018,DollarTree,,935703,31587
TWITTER_2_1060007858861998083,TWITTER,9.40E+17,handmade_mbella,Handmade By Mari-Bella,https://twitter.com/handmade_mbella/profile_image?size=original,,0,0,0,,,,,#Christmas #diy #walmart #dollartree #wreath #artsandcraft pic.twitter.com/VKB6BFzFKm,Twitter Update,15:42.2,,,US,PHOTO,https://twitter.com/handmade_mbella/status/1060007858861998083,twitter.com,0,Twitter for iPhone,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,15:42.2,,,,"Pasadena, Texas, United States",United States,,,29.691059,-95.209099,,Twitter Update,,2018,DollarTree,,935703,31587
TWITTER_2_1060007985127124993,TWITTER,1.04E+18,SpotTheDealUSA,Spot The Deal USA,https://pbs.twimg.com/profile_images/1464706818437890048/QgdnbR6t_normal.jpg,,291,0,0,,,,,New Items Added To #Cabelas Bargain Cave #Clearance (ad) fave.co/2H3YUgs #hunting #fishing #Boating #outdoors #Camping https://t.co/LwmLRVwCll,Twitter Update,16:12.3,,,US,PHOTO,https://twitter.com/spotthedealusa/status/1060007985127124993,twitter.com,1,Twitter Web Client,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,16:12.3,,,,"Ontario, California, United States",United States,,,34.063339,-117.65089,,Twitter Update,,2018,Cabelas,,1267130,264708
TWITTER_2_1060010036494262272,TWITTER,383987330,noashavit,Noa Shavit,https://pbs.twimg.com/profile_images/514481074777251841/QUcborUf_normal.jpeg,,2879,0,0,M,,,,rue21 Uses University of Liverpool's Action Learning Methodology to Drive Growth and Usage of ... bit.ly/2zyqyjP,Twitter Update,24:21.4,,,US,LINK,https://twitter.com/noashavit/status/1060010036494262272,twitter.com,0,IFTTT,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,24:21.4,,,,"San Francisco, California, United States",United States,,,37.774929,-122.41942,,Twitter Update,,2018,rue21,,1471458,183570
TWITTER_2_1060010339000090626,TWITTER,1.04E+18,LeahtheITgal1,Leah the IT networking gal,https://pbs.twimg.com/profile_images/1039212468252434434/33MrUGnV_normal.jpg,,71,0,0,F,,,,Leah the IT gal: PetSmart vs Bentley's Pet Stuff and Social Media leahitgal.blogspot.com/2018/11/96-norâ¦,Twitter Update,25:33.5,,,US,LINK,https://twitter.com/LeahtheITgal1/status/1060010339000090626,twitter.com,3,Twitter Web Client,1,,,,,FALSE,,,,,NEUTRAL,,,,,,,,25:33.5,,,,"Wisconsin, United States",United States,,,44.50024,-90.000412,,Twitter Update,,2018,PetSmart,,863157,28648
TWITTER_2_1060010419237068800,TWITTER,3295525394,nobodysbagel,lil linz ð§ââï¸,https://pbs.twimg.com/profile_images/1444975693562007552/HjKctNMH_normal.jpg,,2093,0,0,,,,,a guy just saw my background and said âomg do u kayak?â .......um... pic.twitter.com/1vQDSPPB5v,Twitter Update,25:52.6,,,US,PHOTO,https://twitter.com/lindslroberts/status/1060010419237068800,twitter.com,0,Twitter for iPhone,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,25:52.6,,,,"Statesboro, Georgia, United States",United States,,,32.448792,-81.783173,,Twitter Update,,2018,KAYAK,http://kayak.com/support,1312928,186473
TWITTER_2_1060012726121127936,TWITTER,23300770,radiobabyj,BABY J,https://pbs.twimg.com/profile_images/1386536540176797703/C0cGHt15_normal.jpg,,3457,0,0,,,,,Dope! #WholeFoods Will Deliver Until 2 p.m. on #Thanksgiving Day via Amazon Prime Now buff.ly/2qwcGlO https://t.co/RNkB0bWMJo,Twitter Update,35:02.6,,,US,PHOTO,https://twitter.com/radiobabyj/status/1060012726121127936,twitter.com,0,Buffer,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,35:02.6,,,,"Augusta, Georgia, United States",United States,,,33.47097,-81.974838,,Twitter Update,,2018,WholeFoods,WholeFoods,865436,24893
TWITTER_2_1060015010456522753,TWITTER,129964848,LasVegasKayak,EvolutionExpeditions,https://pbs.twimg.com/profile_images/1285665071159316481/HMxECSdK_normal.jpg,,328,0,0,,,,,Kayak Emerald Cave with Candace 11/6/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWITTER_2_1060015538376630274,TWITTER,61009401,AdvancingRetail,AdvancingRetail,https://pbs.twimg.com/profile_images/1108792445079183360/69dsnbkg_normal.png,,9110,0,0,,,,,On the Record: How Whole Foods has affected the grocery business one year after the Amazon deal - Los Angeles Times latimes.com/business/la-fiâ¦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWITTER_2_1060017094006398976,TWITTER,456224607,ChathamAnimal,ChathamAnimalRescue,https://pbs.twimg.com/profile_images/1964539515/CARE_Logo_-_Round_Version_-_New_Cat_and_Dog_Silhouettes_normal.jpg,,1415,0,0,,,,,"OK folks, it's time to go to petsmart_apex and meet our wonderful CARE kitties that are up for adoption! Marble, Tux, Angel, Peter, Jasper, Georgie, and Jet are in the Adoption Center nowâ¦ instagram.com/p/Bp3V0L_HJ32/â¦",Twitter Update,52:24.0,,,US,LINK,https://twitter.com/ChathamAnimal/status/1060017094006398976,twitter.com,0,Instagram,0,,,,,FALSE,,,,,POSITIVE,,,,,,,,52:24.0,,,,"North Carolina, United States",United States,,,35.50069,-80.00032,,Twitter Update,,2018,PetSmart,,863157,28648
TWITTER_2_1060019229624287233,TWITTER,2486509633,BBroadheads,Bullets & Broadheads,https://pbs.twimg.com/profile_images/464974597041840129/9YD16tqM_normal.jpeg,,1405,0,0,,,,,Who wants a picture with Santa? Iâm asking for a big buck! #cabelas #bassproshop #teamcabelas #itsinmynature #santa instagram.com/p/Bp3WyW3BtzB/â¦,Twitter Update,00:53.2,,,US,LINK,https://twitter.com/BBroadheads/status/1060019229624287233,twitter.com,0,Instagram,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,00:53.2,,,,"Texas, United States",United States,,,31.250441,-99.25061,,Twitter Update,,2018,Cabelas,,1267130,264708
